eth_time,eth_price,eth_high,eth_low,eth_24hourhigh,eth_24hourlow,eth_nexthourprice,eth_nextdayprice,eth_nextweekprice,btc_time,btc_price,btc_high,btc_low,btc_24hourhigh,btc_24hourlow,btc_nexthourprice,btc_nextdayprice,btc_nextweekprice
2021-08-28T19:00:00.000-07:00,3236.478554991227,3284.739567896985,3236.2561040152123,3284.739567896985,3220.150640780833,3189.652281775772,3203.296548080194,3895.7054734466083,2021-08-28T19:00:00.000-07:00,48718.20834341837,48718.208343418366,49464.283402161134,49395.387523833786,48739.76088385365,48265.653160986425,48600.69236404008,50108.04132415867
2021-08-28T20:00:00.000-07:00,3189.652281775772,3238.6261236449427,3183.7427724384565,3284.739567896985,3183.7427724384565,3183.186037350379,3170.978852455224,3855.727720840648,2021-08-28T20:00:00.000-07:00,48265.653160986425,48265.653160986425,48725.56332206024,49395.387523833786,48725.56332206024,48120.47476746945,48224.612250473234,49964.28970036966
2021-08-28T21:00:00.000-07:00,3183.186037350379,3190.8792018031454,3174.1714380279664,3284.739567896985,3174.1714380279664,3189.6485792303615,3170.3475027231966,3867.78514604037,2021-08-28T21:00:00.000-07:00,48120.47476746945,47972.80842527583,48120.47476746945,49395.387523833786,48120.47476746945,48285.67528785295,48039.88203767816,49825.326242231225
2021-08-28T22:00:00.000-07:00,3189.6485792303615,3191.324160406806,3175.7677491909926,3284.739567896985,3174.1714380279664,3191.974048708364,3167.645876109971,3861.4513609544774,2021-08-28T22:00:00.000-07:00,48285.67528785295,48238.96762930194,48285.67528785295,49395.387523833786,48120.47476746945,48378.13812526058,48120.932655274715,49771.01639722209
2021-08-28T23:00:00.000-07:00,3191.974048708364,3194.426735100031,3189.5360296258636,3284.739567896985,3174.1714380279664,3203.6604693537215,3175.5050643068876,3874.1004089321777,2021-08-28T23:00:00.000-07:00,48378.13812526058,48347.908460667415,48378.13812526058,49395.387523833786,48120.47476746945,48474.22761512688,47855.17854123538,49716.70655221295
2021-08-29T00:00:00.000-07:00,3203.6604693537215,3203.9612519016273,3192.907078520225,3284.739567896985,3174.1714380279664,3208.3871792883165,3177.8622704181425,3873.550587595517,2021-08-29T00:00:00.000-07:00,48474.22761512688,48346.56055222511,48474.22761512688,49395.387523833786,48120.47476746945,48506.44549722274,48036.56541660431,50010.79134994795
2021-08-29T01:00:00.000-07:00,3208.3871792883165,3211.27400252838,3199.692930853026,3284.739567896985,3174.1714380279664,3204.4300442397116,3192.6919929150517,3911.5640268980437,2021-08-29T01:00:00.000-07:00,48506.44549722274,48502.37351305803,48506.44549722274,49395.387523833786,48120.47476746945,48509.08316015068,48078.605614444066,50015.656121018685
2021-08-29T02:00:00.000-07:00,3204.4300442397116,3208.3761891902013,3200.733782897636,3284.739567896985,3174.1714380279664,3205.949160189344,3187.705216875526,3915.261893951742,2021-08-29T02:00:00.000-07:00,48509.08316015068,48413.56518252927,48509.08316015068,49395.387523833786,48120.47476746945,48516.38197236927,48092.27091237971,50056.359838962235
2021-08-29T03:00:00.000-07:00,3205.949160189344,3207.210530989697,3200.653057159606,3284.739567896985,3174.1714380279664,3191.03410116905,3192.456050064381,3923.876247178961,2021-08-29T03:00:00.000-07:00,48516.38197236927,48516.38197236927,48516.38197236927,49395.387523833786,48120.47476746945,48395.35212659552,47981.66159097565,50174.62649817397
2021-08-29T04:00:00.000-07:00,3191.03410116905,3205.952646331288,3190.978423475527,3284.739567896985,3174.1714380279664,3195.643210986565,3183.847552422869,3923.541378023297,2021-08-29T04:00:00.000-07:00,48395.35212659552,48393.91186588787,48555.53456207565,49395.387523833786,48120.47476746945,48322.77572534396,48115.87732199564,50171.467985436495
2021-08-29T05:00:00.000-07:00,3195.643210986565,3198.850125612154,3188.7523149393505,3284.739567896985,3174.1714380279664,3193.2723914841627,3162.94661583127,3934.152566361423,2021-08-29T05:00:00.000-07:00,48322.77572534396,48322.77572534396,48323.60985904585,49395.387523833786,48120.47476746945,48399.097664400484,47831.80302557038,50260.93037399983
2021-08-29T06:00:00.000-07:00,3193.2723914841627,3200.875899084048,3191.753990849338,3284.739567896985,3174.1714380279664,3183.206223789441,3170.251969875108,3933.0070330256453,2021-08-29T06:00:00.000-07:00,48399.097664400484,48394.20473122463,48399.097664400484,49395.387523833786,48120.47476746945,48334.90266530513,47940.5667008993,50156.96457248798
2021-08-29T07:00:00.000-07:00,3183.206223789441,3197.6726050293146,3182.462943110052,3284.739567896985,3174.1714380279664,3185.5004188302955,3170.7462498244877,3923.9845698398667,2021-08-29T07:00:00.000-07:00,48334.90266530513,48334.90266530513,48339.28418297883,49395.387523833786,48120.47476746945,48338.03681520943,47764.3523917598,50329.67047699166
2021-08-29T08:00:00.000-07:00,3185.5004188302955,3190.0993293016877,3175.872864976814,3284.739567896985,3174.1714380279664,3203.4268339236073,3215.7660154192113,3909.5725257339086,2021-08-29T08:00:00.000-07:00,48338.03681520943,48338.03681520943,48386.49958725872,49395.387523833786,48120.47476746945,48700.99738,48088.58509851766,50264.43626132222
2021-08-29T09:00:00.000-07:00,3203.4268339236073,3204.6603417314864,3178.7919182153673,3284.739567896985,3174.1714380279664,3201.916989860029,3251.6253133472596,3913.1784347528737,2021-08-29T09:00:00.000-07:00,48700.99738,48343.35049605673,48700.99737999999,49395.387523833786,48120.47476746945,48570.50624983903,48160.65665269735,50361.720551726045
2021-08-29T10:00:00.000-07:00,3201.916989860029,3204.8227742349363,3197.771518752571,3284.739567896985,3174.1714380279664,3207.820806583014,3274.5262884384397,3925.2735257217128,2021-08-29T10:00:00.000-07:00,48570.50624983903,48570.506249839025,48749.7198668286,49395.387523833786,48120.47476746945,48692.333002613705,48183.9298156379,50459.00484212987
2021-08-29T11:00:00.000-07:00,3207.820806583014,3209.444363972649,3199.16864722589,3284.739567896985,3174.1714380279664,3219.060230647957,3308.6478033044536,3924.1156047502113,2021-08-29T11:00:00.000-07:00,48692.333002613705,48692.333002613705,48692.333002613705,49395.387523833786,48120.47476746945,48773.299452567546,48309.87326500738,50445.42836334612
2021-08-29T12:00:00.000-07:00,3219.060230647957,3221.1234179017297,3208.4336605957847,3284.739567896985,3174.1714380279664,3229.322793143932,3321.676926632876,3934.033428723269,2021-08-29T12:00:00.000-07:00,48773.299452567546,48746.19699601475,48831.02484830622,49395.387523833786,48120.47476746945,48997.90267603833,48454.80590040168,50712.62190460496
2021-08-29T13:00:00.000-07:00,3229.322793143932,3232.0328076149526,3210.5230759457113,3284.739567896985,3174.1714380279664,3237.4280024823565,3331.531667345993,3961.158850164037,2021-08-29T13:00:00.000-07:00,48997.90267603833,48893.58960909657,48997.90267603833,49395.387523833786,48120.47476746945,48763.84706729805,48584.24768923509,51494.930809724145
2021-08-29T14:00:00.000-07:00,3237.4280024823565,3241.2611715549674,3224.4914414408627,3284.739567896985,3174.1714380279664,3235.401415410632,3318.428139597556,3951.9544998948877,2021-08-29T14:00:00.000-07:00,48763.84706729805,48642.72818455366,48788.95687061184,49395.387523833786,48120.47476746945,49009.18551923818,48350.38495474368,51599.08744344154
2021-08-29T15:00:00.000-07:00,3235.401415410632,3240.2089042589637,3231.579774065494,3284.739567896985,3174.1714380279664,3230.565240660236,3284.2174120746467,3948.2889212669256,2021-08-29T15:00:00.000-07:00,49009.18551923818,48768.52820497008,49009.18551923818,49395.387523833786,48120.47476746945,48925.53660982949,47640.96218644368,51846.00532433322
2021-08-29T16:00:00.000-07:00,3230.565240660236,3246.4347508556984,3230.4589976385096,3284.739567896985,3174.1714380279664,3198.766849159905,3229.3499094024846,3953.543859979388,2021-08-29T16:00:00.000-07:00,48925.53660982949,48925.53660982949,49221.253290988796,49395.387523833786,48120.47476746945,48660.78945346578,46679.29713364857,51846.00532433322
2021-08-29T17:00:00.000-07:00,3198.766849159905,3233.7656303257345,3198.7558118763136,3284.739567896985,3174.1714380279664,3211.232135787479,3216.551785965394,3937.486140608474,2021-08-29T17:00:00.000-07:00,48660.78945346578,48660.78945346578,48884.310899393546,48925.53660982949,48120.47476746945,48657.517911887146,46782.21479972448,51822.222477928175
2021-08-29T18:00:00.000-07:00,3211.232135787479,3217.2165673953123,3198.109076525256,3246.4347508556984,3174.1714380279664,3203.296548080194,3214.128222017773,3925.8277741312777,2021-08-29T18:00:00.000-07:00,48657.517911887146,48537.71423959443,48663.498537277,48925.53660982949,48120.47476746945,48600.69236404008,46848.8735660171,51691.349444676
2021-08-29T19:00:00.000-07:00,3203.296548080194,3216.214543606835,3203.296548080194,3246.4347508556984,3174.1714380279664,3170.978852455224,3216.7032867760354,3922.3854325184875,2021-08-29T19:00:00.000-07:00,48600.69236404008,48589.8073349921,48625.8633487513,48925.53660982949,48120.47476746945,48224.612250473234,46838.46203719276,51752.84183828787
2021-08-29T20:00:00.000-07:00,3170.978852455224,3208.1957129355396,3165.7028967185975,3246.4347508556984,3165.7028967185975,3170.3475027231966,3232.64709847633,3911.3653093877047,2021-08-29T20:00:00.000-07:00,48224.612250473234,48224.61225047323,48417.119869413174,48925.53660982949,48285.67528785295,48039.88203767816,47070.27543549157,51697.196736359525
2021-08-29T21:00:00.000-07:00,3170.3475027231966,3173.234564199593,3165.9492511550866,3246.4347508556984,3165.7028967185975,3167.645876109971,3231.394343351637,3919.3055291698197,2021-08-29T21:00:00.000-07:00,48039.88203767816,48039.88203767817,48097.12084855402,48925.53660982949,48097.12084855402,48120.932655274715,47598.28545083964,51697.196736359525
2021-08-29T22:00:00.000-07:00,3167.645876109971,3170.18694622621,3161.9209729823933,3246.4347508556984,3161.9209729823933,3175.5050643068876,3236.651657766697,3924.034281461813,2021-08-29T22:00:00.000-07:00,48120.932655274715,48120.932655274715,48120.932655274715,48925.53660982949,48097.12084855402,47855.17854123538,47185.30485004206,51739.323401301
2021-08-29T23:00:00.000-07:00,3175.5050643068876,3177.672543685049,3170.2496179729606,3246.4347508556984,3161.9209729823933,3177.8622704181425,3234.296851390279,3934.8550664780105,2021-08-29T23:00:00.000-07:00,47855.17854123538,47777.209338181994,47855.17854123538,48925.53660982949,47855.17854123538,48036.56541660431,46867.399335113856,51879.097068907526
2021-08-30T00:00:00.000-07:00,3177.8622704181425,3179.6937493277655,3166.15059850377,3246.4347508556984,3161.9209729823933,3192.6919929150517,3349.85453576227,3941.5792380434314,2021-08-30T00:00:00.000-07:00,48036.56541660431,48036.5654166043,48036.5654166043,48925.53660982949,47855.17854123538,48078.605614444066,47904.391052855295,51886.302990247
2021-08-30T01:00:00.000-07:00,3192.6919929150517,3195.2712382299705,3177.395532758338,3246.4347508556984,3161.9209729823933,3187.705216875526,3349.986906027795,3957.3360738895544,2021-08-30T01:00:00.000-07:00,48078.605614444066,48010.45614018579,48078.605614444066,48925.53660982949,47855.17854123538,48092.27091237971,47716.85642936709,51871.57734727174
2021-08-30T02:00:00.000-07:00,3187.705216875526,3193.4538756807387,3187.0949962884215,3246.4347508556984,3161.9209729823933,3192.456050064381,3337.2966747121454,3955.5119166833374,2021-08-30T02:00:00.000-07:00,48092.27091237971,48092.27091237971,48092.27091237971,48925.53660982949,47855.17854123538,47981.66159097565,47508.204613841524,51856.85170429648
2021-08-30T03:00:00.000-07:00,3192.456050064381,3192.8252823173707,3186.2430376699285,3246.4347508556984,3161.9209729823933,3183.847552422869,3335.0897838633646,3951.4101128956554,2021-08-30T03:00:00.000-07:00,47981.66159097565,47976.13841524574,47981.661590975644,48925.53660982949,47855.17854123538,48115.87732199564,47405.04364219093,51899.72595530761
2021-08-30T04:00:00.000-07:00,3183.847552422869,3193.0529575517853,3175.7059097698884,3246.4347508556984,3161.9209729823933,3162.94661583127,3413.6253359142643,3910.7982765737297,2021-08-30T04:00:00.000-07:00,48115.87732199564,48063.236064891,48463.96409787482,48925.53660982949,47855.17854123538,47831.80302557038,47866.22969008015,51576.9408771331
2021-08-30T05:00:00.000-07:00,3162.94661583127,3183.112686416832,3158.3992174532773,3246.4347508556984,3158.3992174532773,3170.251969875108,3412.5726895122,3906.5783101042603,2021-08-30T05:00:00.000-07:00,47831.80302557038,47831.803025570385,48078.06218664738,48925.53660982949,47855.17854123538,47940.5667008993,47903.391010423176,51373.10585099744
2021-08-30T06:00:00.000-07:00,3170.251969875108,3171.097622354308,3157.121581710198,3246.4347508556984,3157.121581710198,3170.7462498244877,3421.6267684589197,3911.445014411617,2021-08-30T06:00:00.000-07:00,47940.5667008993,47932.088594102155,47940.56670089929,48925.53660982949,47855.17854123538,47764.3523917598,48007.30518947327,51345.612214353394
2021-08-30T07:00:00.000-07:00,3170.7462498244877,3180.735769036024,3165.243412618175,3246.4347508556984,3157.121581710198,3215.7660154192113,3391.2465567207346,3934.363134001862,2021-08-30T07:00:00.000-07:00,47764.3523917598,47584.26424958585,47764.3523917598,48925.53660982949,47764.3523917598,48088.58509851766,47369.32725871007,51692.93957567706
2021-08-30T08:00:00.000-07:00,3215.7660154192113,3220.750509216364,3170.8529962293355,3246.4347508556984,3157.121581710198,3251.6253133472596,3394.028689737061,3933.0859211515567,2021-08-30T08:00:00.000-07:00,48088.58509851766,47821.10745400385,48088.58509851766,48925.53660982949,47764.3523917598,48160.65665269735,47348.01274815135,51803.33714950447
2021-08-30T09:00:00.000-07:00,3251.6253133472596,3251.6253133472596,3206.1016679395816,3251.6253133472596,3157.121581710198,3274.5262884384397,3394.3305316897727,3928.9556506603667,2021-08-30T09:00:00.000-07:00,48160.65665269735,48116.54939638491,48309.491672808974,48925.53660982949,47764.3523917598,48183.9298156379,47735.551035337405,51712.96776296135
2021-08-30T10:00:00.000-07:00,3274.5262884384397,3274.6464177533035,3251.5536391463343,3274.6464177533035,3157.121581710198,3308.6478033044536,3367.9508582017065,3932.4821039407534,2021-08-30T10:00:00.000-07:00,48183.9298156379,48183.92981563791,48183.92981563791,48925.53660982949,47764.3523917598,48309.87326500738,47150.26479266584,51854.90471414243
2021-08-30T11:00:00.000-07:00,3308.6478033044536,3308.7024717956942,3271.4670992169576,3308.7024717956942,3157.121581710198,3321.676926632876,3399.3997619343713,3943.4728679817017,2021-08-30T11:00:00.000-07:00,48309.87326500738,48237.06334895473,48363.47362404434,48925.53660982949,47764.3523917598,48454.80590040168,47308.39188587481,51825.36156376876
2021-08-30T12:00:00.000-07:00,3321.676926632876,3322.905907499846,3300.869548972789,3322.905907499846,3157.121581710198,3331.531667345993,3402.6431487683735,3943.8759712355277,2021-08-30T12:00:00.000-07:00,48454.80590040168,48454.80590040169,48517.22031748908,48925.53660982949,47764.3523917598,48584.24768923509,47348.156719466555,51872.74091325059
2021-08-30T13:00:00.000-07:00,3331.531667345993,3332.397496160154,3322.150563907437,3332.397496160154,3157.121581710198,3318.428139597556,3395.411906505299,3946.7050255132353,2021-08-30T13:00:00.000-07:00,48584.24768923509,48463.27080417996,48584.24768923508,48925.53660982949,47764.3523917598,48350.38495474368,47116.75597847947,52001.72097382935
2021-08-30T14:00:00.000-07:00,3318.428139597556,3327.297646652092,3307.1885684515055,3332.397496160154,3157.121581710198,3284.2174120746467,3405.607802678987,3942.298530211514,2021-08-30T14:00:00.000-07:00,48350.38495474368,48347.96141770069,48486.5600659309,48925.53660982949,47764.3523917598,47640.96218644368,47107.49817789975,52050.971533718126
2021-08-30T15:00:00.000-07:00,3284.2174120746467,3331.8275288966606,3283.8746452072214,3332.397496160154,3157.121581710198,3229.3499094024846,3405.372134398546,3939.9813767768624,2021-08-30T15:00:00.000-07:00,47640.96218644368,47640.96218644368,48265.35025286359,48660.78945346578,47764.3523917598,46679.29713364857,47119.378808191075,52528.48541965576
2021-08-30T16:00:00.000-07:00,3229.3499094024846,3290.459389183899,3227.0266983904585,3332.397496160154,3157.121581710198,3216.551785965394,3425.3125762633113,3931.2739213624063,2021-08-30T16:00:00.000-07:00,46679.29713364857,46679.29713364858,46991.396542307106,48589.8073349921,46991.396542307106,46782.21479972448,47261.805416248746,52569.545698500486
2021-08-30T17:00:00.000-07:00,3216.551785965394,3244.6031292015837,3209.6505204344,3332.397496160154,3157.121581710198,3214.128222017773,3404.4306814872525,3904.1200118382785,2021-08-30T17:00:00.000-07:00,46782.21479972448,46772.93427138208,46863.08401764376,48589.8073349921,46863.08401764376,46848.8735660171,47035.75162594148,52491.23589358573
2021-08-30T18:00:00.000-07:00,3214.128222017773,3218.9790306730874,3202.2756728255886,3332.397496160154,3157.121581710198,3216.7032867760354,3418.587123776581,3911.986050299621,2021-08-30T18:00:00.000-07:00,46848.8735660171,46838.51954817071,46848.8735660171,48463.27080417996,46848.8735660171,46838.46203719276,46667.903695902394,52528.02850706095
2021-08-30T19:00:00.000-07:00,3216.7032867760354,3222.4619495445963,3209.3415794939824,3332.397496160154,3157.121581710198,3232.64709847633,3420.085490875077,3933.403785071674,2021-08-30T19:00:00.000-07:00,46838.46203719276,46832.603661375746,46840.30330838647,48463.27080417996,46840.30330838647,47070.27543549157,46694.77572285544,52677.22124379168
2021-08-30T20:00:00.000-07:00,3232.64709847633,3234.7518742012426,3215.52156806065,3332.397496160154,3157.121581710198,3231.394343351637,3427.4528313869064,3919.6392241138647,2021-08-30T20:00:00.000-07:00,47070.27543549157,47006.61582,47070.27543549156,48463.27080417996,46840.30330838647,47598.28545083964,46845.10333730089,52715.56001702891
2021-08-30T21:00:00.000-07:00,3231.394343351637,3245.2414795820205,3227.555412760908,3332.397496160154,3157.121581710198,3236.651657766697,3447.981836317906,3921.4657716984016,2021-08-30T21:00:00.000-07:00,47598.28545083964,47444.05256030499,47602.214366988745,48463.27080417996,46840.30330838647,47185.30485004206,47044.60962215328,52699.071488373396
2021-08-30T22:00:00.000-07:00,3236.651657766697,3238.886802504339,3229.9001158712827,3332.397496160154,3157.121581710198,3234.296851390279,3514.763417983653,3924.140866292966,2021-08-30T22:00:00.000-07:00,47185.30485004206,47185.30485004206,47192.241381766165,48463.27080417996,46840.30330838647,46867.399335113856,47399.310021904574,52612.40387323189
2021-08-30T23:00:00.000-07:00,3234.296851390279,3244.2575216655864,3232.1435996434966,3332.397496160154,3157.121581710198,3349.85453576227,3523.812335308541,3907.809401762831,2021-08-30T23:00:00.000-07:00,46867.399335113856,46867.399335113856,46942.84758783567,48463.27080417996,46840.30330838647,47904.391052855295,47458.80949064898,52549.051470249244
2021-08-31T00:00:00.000-07:00,3349.85453576227,3354.509660629162,3228.8835109165443,3354.509660629162,3157.121581710198,3349.986906027795,3509.1446872444126,3903.270204230686,2021-08-31T00:00:00.000-07:00,47904.391052855295,47008.32542201911,47904.39105285529,48463.27080417996,46840.30330838647,47716.85642936709,47244.931400028756,52352.84308506838
2021-08-31T01:00:00.000-07:00,3349.986906027795,3366.6346936659097,3345.6563091235275,3366.6346936659097,3157.121581710198,3337.2966747121454,3523.860695225924,3765.5006411829613,2021-08-31T01:00:00.000-07:00,47716.85642936709,47716.85642936709,48110.1607660163,48463.27080417996,46840.30330838647,47508.204613841524,47291.051809851735,51301.68549779561
2021-08-31T02:00:00.000-07:00,3337.2966747121454,3352.029958292721,3326.6422640421874,3366.6346936659097,3157.121581710198,3335.0897838633646,3531.685023439441,3709.9182005422813,2021-08-31T02:00:00.000-07:00,47508.204613841524,47508.204613841524,47600.56168505517,48463.27080417996,46840.30330838647,47405.04364219093,47468.10439565008,50785.109193364595
2021-08-31T03:00:00.000-07:00,3335.0897838633646,3353.5149647024446,3319.8052464451425,3366.6346936659097,3157.121581710198,3413.6253359142643,3535.912129574582,3754.1322373615462,2021-08-31T03:00:00.000-07:00,47405.04364219093,47334.10657993694,47464.00556537966,48463.27080417996,46840.30330838647,47866.22969008015,47788.4816962835,51091.46439999999
2021-08-31T04:00:00.000-07:00,3413.6253359142643,3417.4824900750295,3334.0228912567727,3417.4824900750295,3157.121581710198,3412.5726895122,3536.2507924555457,3744.7044590598266,2021-08-31T04:00:00.000-07:00,47866.22969008015,47474.00403200599,47866.22969008016,48463.27080417996,46840.30330838647,47903.391010423176,47951.24713610354,51087.71667699577
2021-08-31T05:00:00.000-07:00,3412.5726895122,3421.124594526654,3396.6385910760396,3421.124594526654,3165.243412618175,3421.6267684589197,3532.3866522153407,3749.597404298528,2021-08-31T05:00:00.000-07:00,47903.391010423176,47903.391010423176,48028.96546659373,48463.27080417996,46840.30330838647,48007.30518947327,47783.809035880164,51047.8159066223
2021-08-31T06:00:00.000-07:00,3421.6267684589197,3427.885250382777,3412.7875379311004,3427.885250382777,3170.8529962293355,3391.2465567207346,3535.8138745118235,3737.811599949947,2021-08-31T06:00:00.000-07:00,48007.30518947327,47957.72237046796,48069.946534450166,48463.27080417996,46840.30330838647,47369.32725871007,47615.825037171904,50736.77031093279
2021-08-31T07:00:00.000-07:00,3391.2465567207346,3458.3274108451674,3390.772530051854,3458.3274108451674,3202.2756728255886,3394.028689737061,3537.73671495684,3500.4478104475143,2021-08-31T07:00:00.000-07:00,47369.32725871007,47369.327258710066,48069.77770099535,48463.27080417996,46840.30330838647,47348.01274815135,47434.383149448346,48638.41524573721
2021-08-31T08:00:00.000-07:00,3394.028689737061,3399.8102489290286,3383.0149060601493,3458.3274108451674,3202.2756728255886,3394.3305316897727,3568.6395381865063,3461.337378753045,2021-08-31T08:00:00.000-07:00,47348.01274815135,47348.01274815135,47348.01274815135,48463.27080417996,46840.30330838647,47735.551035337405,47378.07386572624,46949.75906751599
2021-08-31T09:00:00.000-07:00,3394.3305316897727,3405.735758878099,3380.897590085038,3458.3274108451674,3202.2756728255886,3367.9508582017065,3725.5123512838013,3558.3618562660045,2021-08-31T09:00:00.000-07:00,47735.551035337405,47708.41308651216,47735.551035337405,48463.27080417996,46840.30330838647,47150.26479266584,48158.63002209034,47379.373594841374
2021-08-31T10:00:00.000-07:00,3367.9508582017065,3398.4874970991964,3359.3337602335123,3458.3274108451674,3202.2756728255886,3399.3997619343713,3698.2510160196975,3441.2880684019897,2021-08-31T10:00:00.000-07:00,47150.26479266584,47150.26479266585,47253.2736616842,48463.27080417996,46840.30330838647,47308.39188587481,49216.12001638043,46701.461597643654
2021-08-31T11:00:00.000-07:00,3399.3997619343713,3399.8940979684553,3368.7416917355326,3458.3274108451674,3202.2756728255886,3402.6431487683735,3699.9575679202526,3448.839009539706,2021-08-31T11:00:00.000-07:00,47308.39188587481,47222.469165388364,47308.391885874815,48463.27080417996,46840.30330838647,47348.156719466555,48638.665584764094,47122.779181707934
2021-08-31T12:00:00.000-07:00,3402.6431487683735,3405.729721755055,3396.23270556093,3458.3274108451674,3202.2756728255886,3395.411906505299,3710.467374281446,3418.1210935802765,2021-08-31T12:00:00.000-07:00,47348.156719466555,47348.15671946656,47348.15671946656,48347.96141770069,46840.30330838647,47116.75597847947,48312.34190601916,46773.980631106024
2021-08-31T13:00:00.000-07:00,3395.411906505299,3421.1684788498833,3393.8194962576654,3458.3274108451674,3202.2756728255886,3405.607802678987,3726.0037619648865,3410.44370615196,2021-08-31T13:00:00.000-07:00,47116.75597847947,47116.75597847947,47305.135368754825,47957.72237046796,46840.30330838647,47107.49817789975,48203.573719026834,46758.34099065271
2021-08-31T14:00:00.000-07:00,3405.607802678987,3417.298298495596,3386.409071607942,3458.3274108451674,3202.2756728255886,3405.372134398546,3754.1609305026946,3365.292974121374,2021-08-31T14:00:00.000-07:00,47107.49817789975,46892.73218778648,47107.49817789975,47957.72237046796,46840.30330838647,47119.378808191075,48474.40397652747,47870.090720543645
2021-08-31T15:00:00.000-07:00,3405.372134398546,3411.832754636557,3379.7962026464293,3458.3274108451674,3202.2756728255886,3425.3125762633113,3768.5279946740666,3426.7392941453004,2021-08-31T15:00:00.000-07:00,47119.378808191075,46722.29433846857,47164.2095779049,47957.72237046796,46840.30330838647,47261.805416248746,48471.741562926836,46902.5540756222
2021-08-31T16:00:00.000-07:00,3425.3125762633113,3427.3657485149383,3399.1991091241966,3458.3274108451674,3202.2756728255886,3404.4306814872525,3830.920298256985,3430.513962975822,2021-08-31T16:00:00.000-07:00,47261.805416248746,47021.66742548957,47469.5249468107,47957.72237046796,46840.30330838647,47035.75162594148,49067.088978042404,46884.33299899699
2021-08-31T17:00:00.000-07:00,3404.4306814872525,3438.9160368771795,3403.669669227539,3458.3274108451674,3209.3415794939824,3418.587123776581,3786.4220581536742,3449.0849460708996,2021-08-31T17:00:00.000-07:00,47035.75162594148,47035.751625941484,47138.62294535634,47957.72237046796,46840.30330838647,46667.903695902394,48726.88900073448,46972.64122946304
2021-08-31T18:00:00.000-07:00,3418.587123776581,3420.8634785232193,3395.165810027078,3458.3274108451674,3215.52156806065,3420.085490875077,3779.631753117019,3495.328200811881,2021-08-31T18:00:00.000-07:00,46667.903695902394,46641.195167512706,46721.08439786956,47957.72237046796,46721.08439786956,46694.77572285544,49719.98818858852,47264.73710561714
2021-08-31T19:00:00.000-07:00,3420.085490875077,3427.8877329284296,3404.11339638165,3458.3274108451674,3227.555412760908,3427.4528313869064,3763.2895596677154,3504.431828049573,2021-08-31T19:00:00.000-07:00,46694.77572285544,46642.593923997134,46776.68959813786,47957.72237046796,46721.08439786956,46845.10333730089,49694.1246605878,47088.57349831345
2021-08-31T20:00:00.000-07:00,3427.4528313869064,3427.5558334231223,3416.2022252468228,3458.3274108451674,3228.8835109165443,3447.981836317906,3768.0510237992708,3438.8213422838708,2021-08-31T20:00:00.000-07:00,46845.10333730089,46756.04842119987,46845.10333730089,47957.72237046796,46721.08439786956,47044.60962215328,49752.1530841416,46456.65252153323
2021-08-31T21:00:00.000-07:00,3447.981836317906,3447.981836317906,3419.873224604688,3458.3274108451674,3228.8835109165443,3514.763417983653,3760.022115637039,3448.1015565062535,2021-08-31T21:00:00.000-07:00,47044.60962215328,46802.977725890174,47125.52295518904,47957.72237046796,46721.08439786956,47399.310021904574,49562.62788365095,46601.32397191575
2021-08-31T22:00:00.000-07:00,3514.763417983653,3516.2066921145015,3448.0211563743596,3516.2066921145015,3228.8835109165443,3523.812335308541,3757.942031382335,3430.5895476227984,2021-08-31T22:00:00.000-07:00,47399.310021904574,47130.04918981774,47533.304378356836,47957.72237046796,46721.08439786956,47458.80949064898,49587.8102352741,46233.6319995623
2021-08-31T23:00:00.000-07:00,3523.812335308541,3528.25956049911,3497.6233648787597,3528.25956049911,3319.8052464451425,3509.1446872444126,3748.0406992618664,3302.571053881676,2021-08-31T23:00:00.000-07:00,47458.80949064898,47458.80949064898,47458.80949064898,47957.72237046796,46721.08439786956,47244.931400028756,49770.40780291567,45164.1941749684
2021-09-01T00:00:00.000-07:00,3509.1446872444126,3525.543271988015,3503.2220974730317,3525.543271988015,3503.2220974730317,3523.860695225924,3734.85048008586,3273.970403488818,2021-09-01T00:00:00.000-07:00,47244.931400028756,47244.931400028756,47458.80949064898,47244.931400028756,47458.80949064898,47291.051809851735,49995.309883977716,45016.26302240446
2021-09-01T01:00:00.000-07:00,3523.860695225924,3525.943637749075,3509.8577430059813,3525.943637749075,3503.2220974730317,3531.685023439441,3745.7505687757093,3350.6343761598273,2021-09-01T01:00:00.000-07:00,47291.051809851735,47291.051809851735,47291.051809851735,47291.051809851735,47291.051809851735,47468.10439565008,50022.59696491074,45892.1894775495
2021-09-01T02:00:00.000-07:00,3531.685023439441,3540.085538757947,3521.46992241615,3540.085538757947,3503.2220974730317,3535.912129574582,3738.9206879451913,3362.7953942296176,2021-09-01T02:00:00.000-07:00,47468.10439565008,47402.28524,47468.10439565008,47402.28524,47291.051809851735,47788.4816962835,49941.04205842172,46157.20135057403
2021-09-01T03:00:00.000-07:00,3535.912129574582,3538.0241503615457,3527.9733795437382,3540.085538757947,3503.2220974730317,3536.2507924555457,3756.4515875172765,3388.526354513387,2021-09-01T03:00:00.000-07:00,47788.4816962835,47409.84316888782,47799.0191894708,47409.84316888782,47291.051809851735,47951.24713610354,50025.29572680694,46385.385928244505
